barcode	name	batch	condition	strain.int	Glucose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Xylose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Pyruvate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Xylitol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Succinate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Lactate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Glycerol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Formate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Acetate.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Ethanol.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Cellobiose.Avg.g.L..x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Glucose_consumed.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Percent_glucose_consumed.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Percent_yield.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x	Blank_glucose.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x.x
813	I0047632	20200217-t-249	20200217	t	249	12.3788134176	1.3303559768	0	0	0.1654925069	0.2486415184	0.294982688	0.7200109263	0	0.0443234863	0	8.6831913376	41.2268036140112	0.997972693675762	21.0620047552
814	I0047636	20200203-f-211	20200203	f	211	0.1435668016	0.1895526367	0	0	0	0.0877892656	0.53269506545	0	0	0.15118722795	0	23.360779696	99.3891904137192	1.26529527691683	23.5043464976
815	I0047640	20200217-f-256	20200217	f	256	5.774704512	0.7172265581	0	0	0	0.1273947392	0.2929594707	0.7190917072	0	0.0443064404	0	15.2873002432	72.5823606104054	0.566630804946656	21.0620047552
816	I0047641	20200212-f-197	20200212	f	197	8.931513072	0.7157537828	0	0	0	0.1462421776	0.3166661994	0.7189872191	0.0093673306	0.069003646	0	12.6449367616	58.6052703717209	1.0668896284996	21.5764498336
817	I0047643	20200217-f-248	20200217	f	248	20.9009056832	2.0163089546	0	0	0	0.1278514448	0.2928158103	0.7189025239	0	0.0448846189	0	0.161099071999999	0.764880047613821	54.4714103383241	21.0620047552
818	I0047646	20200128-f-146	20200128	f	146	14.5334153184	0	0	0	0	0.1303295456	0.2957433514	0.739062283	3.41938742132	0.9234694644	0	8.216313904	36.1160953771265	21.9740259445899	22.7497292224
819	I0047648	20200217-t-242	20200217	t	242	0	0.1679924674	0	0	0	0.1273650128	0.292422586	0.7189711086	0.82679431288	3.5571439404	0	21.0620047552	100	33.0191469719204	21.0620047552
820	I0047649	20200121-f-159	20200121	f	159	0	0.1967828975	0.409606687	0	0.4864339662	0.1583714496	0.8982679616	0	0.48192952724	9.6974820757	0	24.285847248	100	78.0674228910915	24.285847248
821	I0047651	20200212-t-205	20200212	t	205	4.0906697216	0.5244371186	0	0	0	0.127490224	0.3357776371	0.7210222054	0.0076078194	2.8846044057	0	17.485780112	81.0410435769197	32.252647218138	21.5764498336
822	I0047653	20200212-t-226	20200212	t	226	0	0.1707548594	0	0	0	0.1281829392	0.7685638011	0.7484040715	0	3.117699717	0	21.5764498336	100	28.2499974000977	21.5764498336
823	I0047654	20200121-t-162	20200121	t	162	0	0.1907731936	0	0	0	0.1918424752	0.6142191193	0	0	3.5958795964	0	24.285847248	100	28.9478290267778	24.285847248
824	I0047655	20200121-t-154	20200121	t	154	0	0.1896877537	0	0	0	0.1490310544	0.5566637902	0	0.14049578844	6.0573034101	0	24.285847248	100	48.762974059098	24.285847248
825	I0047657	20200217-f-241	20200217	f	241	0	0.1705536852	0	0	0	0.1408887232	0.3658514684	0.7490116675	0	0.0443893664	0	21.0620047552	100	0.412043773799945	21.0620047552
826	I0047658	20200121-t-150	20200121	t	150	0	0.2007178048	0	0	0	0.1280766448	0.3371405691	0	0.17416385812	4.8829763459	0	24.285847248	100	39.309315179637	24.285847248
827	I0047661	20200212-t-212	20200212	t	212	0	0.2000602354	0	0	0	0.1302358624	0.3221704187	0.7606508133	0	2.7335915527	0	21.5764498336	100	24.7695292255448	21.5764498336
828	I0047664	20200225-t-260	20200225	t	260	0	0.2057576689	0	0	0	0.1273343856	0.2921693385	0.7204781308	1.495983067	0.6557889434	0	22.3596017504	100	5.73408521390712	22.3596017504
829	I0047665	20200225-f-262	20200225	f	262	20.268873776	0	0	0	0	0.127341592	0.3032376356	0.7190083929	0	0.0446998782	0	2.0907279744	9.35047053940752	4.1799677016358	22.3596017504
830	I0047666	20200121-t-151	20200121	t	151	0	0.220060554	0	0	0	0.1282405904	0.3382134176	0	0.00920673092	3.7157979636	0	24.285847248	100	29.9132051740635	24.285847248
831	I0047671	NA	NA	NA	NA	21.9903440128	1.8258750548	0	0	0	0.1275523792	0.2924032471	0.71981714	0	0.045683012	0	0	0	Inf	21.9903440128
832	I0047672	20200217-f-249	20200217	f	249	6.8918010048	0.6874948129	0	0	0.2925703368	0.127346096	0.2921794684	0.7192652403	0.04381891416	0.0443303968	0	14.1702037504	67.2785136794802	0.611631212810214	21.0620047552
833	I0047674	20200212-t-216	20200212	t	216	20.2838594848	1.6700716421	0	0	0	0.1280856528	0.2922485359	0.719623814	0	0.044443729	0	1.2925903488	5.99074620138439	6.72223511818689	21.5764498336
834	I0047678	20200225-t-265	20200225	t	265	15.4968893792	0	0	0	0	0.1273424928	0.2980548104	0.7207460254	0.0803854538	0.0521807248	0	6.8627123712	30.6924624499505	1.48654625292545	22.3596017504
835	I0047688	20200212-t-235	20200212	t	235	0	0.1681471013	0	0	0	0.1273767232	0.305674337	0.7199948158	0.74721008616	1.36961503	0	21.5764498336	100	12.4103103405564	21.5764498336
836	I0047689	20200121-f-161	20200121	f	161	1.0362028512	0	0	0	0	0.1281496096	0.2967802848	0.723232566	0	0.7877149954	0	23.2496443968	95.7333057372115	6.62394800521328	24.285847248
837	I0047695	20200225-f-260	20200225	f	260	0.1116415488	0.2112809516	0	0	0	0.1300178688	0.2941207256	0.7201770946	0.11080137996	0.053385916	0	22.2479602016	99.500699743912	0.469138004603142	22.3596017504
838	I0047698	20200212-f-228	20200212	f	228	0.1342606368	0.1794759111	0	0	0	0.1272938496	0.9454134371	0.8292060541	0.79370310308	2.6122952318	0	21.4421891968	99.3777445416858	23.8186559070945	21.5764498336
839	I0047710	20200121-f-157	20200121	f	157	0	0.1836225017	0	0	0	0.128999064	0.2932891529	0.7199395798	0	0.0909403372	0	24.285847248	100	0.732094961004441	24.285847248
840	I0047712	20200212-t-227	20200212	t	227	1.8479515648	0.282724816	0	0	0	0.1275721968	0.4113641882	0.7232841196	0	2.2818259078	0	19.7284982688	91.4353307469412	22.6127090699712	21.5764498336
841	I0047713	20200217-f-250	20200217	f	250	14.0867950752	1.4351692363	0	0	0	0.1436037344	0.2932486333	0.7197402699	0.75977642068	1.2059702437	0	6.97520968	33.1175012116446	33.8020812423633	21.0620047552
842	I0047718	20200212-t-203	20200212	t	203	14.5937202752	1.3581900788	0	0	0	0.1275685936	0.2922374851	0.72115201	0	0.0473125079	0	6.9827295584	32.3627362807672	1.32469184808834	21.5764498336
843	I0047719	20200217-f-251	20200217	f	251	3.3610847776	0.3699368343	0	0	0	0.1276721856	0.2931758822	0.7191133413	0	0.0457387567	0	17.7009199776	84.0419522421284	0.50518754280585	21.0620047552
844	I0047724	20200217-t-256	20200217	t	256	10.5430460736	1.1236855175	0	0	0	0.1310105504	0.2979369352	0.7366806908	1.05018492512	0.0499564652	0	10.5189586816	49.942817902949	0.92850248081769	21.0620047552
845	I0047727	20200212-f-224	20200212	f	224	12.9509853632	1.3278758292	0	0	0	0.1342885616	0.6925692913	0.8350187225	0	0.0489825454	0	8.6254644704	39.9762914516547	1.11025560822835	21.5764498336
846	I0047729	20200217-t-244	20200217	t	244	1.6457742112	0.3231773445	0	0	0	0.1332175104	0.5744887306	0.7407133791	0	3.2807271653	0	19.416230544	92.1860514688485	33.0346196726293	21.0620047552
847	I0047735	20200217-f-257	20200217	f	257	8.718636016	0.915102402	0	0	0	0.1273244768	0.2931648314	0.7219308376	0	0.0445625896	0	12.3433687392	58.6049090894472	0.705831171061322	21.0620047552
848	I0047737	20200212-t-221	20200212	t	221	8.2707420416	0.7816653567	0	0	0	0.1275001328	0.7051174747	0.7194705341	0	0.5365399733	0	13.305707792	61.6677344726084	7.88366602803052	21.5764498336
849	I0047742	20200121-t-159	20200121	t	159	0	0.1857168152	0	0	0	0.13674144	0.565948304	0	0	4.2303791321	0	24.285847248	100	34.0557264367473	24.285847248
850	I0047746	20200217-t-255	20200217	t	255	7.232361056	0.6489084003	0	0	0	0.1274794144	0.2921803893	0.7189319831	0.87439794744	3.3298267285	0	13.8296436992	65.6615733399528	47.0733125055655	21.0620047552
851	I0047748	20200225-f-266	20200225	f	266	9.4388094016	0	0	0	0	0.1314825696	0.3937685519	0.718914952	1.20682275272	0.0472102325	0	12.9207923488	57.7863259508585	0.714350098239032	22.3596017504
852	I0047750	20200212-t-232	20200212	t	232	12.6397877888	1.2796015277	0	0	0	0.1276046256	0.292284451	0.7199718008	0	0.0671525534	0	8.9366620448	41.4185934837313	1.46909984434991	21.5764498336
853	I0047753	20200225-f-267	20200225	f	267	9.9905764256	0	0	0	0	0.1273064608	0.2924419249	0.7190585656	0.00652967596	0.0684443562	0	12.3690253248	55.3186298346245	1.08184808481255	22.3596017504
854	I0047756	20200217-t-247	20200217	t	247	13.1900973184	1.0517972683	0	0	0	0.1276712848	0.3301675143	0.719089866	0	0.1747338353	0	7.8719074368	37.3749200434327	4.33971438098177	21.0620047552
855	I0047757	20200217-t-253	20200217	t	253	0	0.2012567715	0	0	0	0.1274758112	0.2922024909	0.7201522384	0.7208563872	3.7622176349	0	21.0620047552	100	34.922741139664	21.0620047552
856	I0047759	20200212-f-220	20200212	f	220	0	0.1715625588	0	0	0.0922719833	0.1341453344	0.5781879859	0.7311920736	3.25820261528	0.0538226596	0	21.5764498336	100	0.487696100261199	21.5764498336
857	I0047760	20200121-f-152	20200121	f	152	0	0.1897027667	0	0	0	0.1315267088	0.2942082111	0.7211892943	0	0.0450988444	0	24.285847248	100	0.36305821760647	24.285847248
858	I0047762	20200212-t-201	20200212	t	201	13.9372514656	1.0981634175	0.314387409	0	0	0.1357244368	0.3437305295	0.7189365861	0	0.5021243012	0	7.639198368	35.4052609530963	12.850723204404	21.5764498336
859	I0047771	20200225-f-265	20200225	f	265	9.5361048096	0	0	0	0	0.127467704	0.2925542747	0.7192072425	0	0.0480560777	0	12.8234969408	57.3511866801053	0.732665876697351	22.3596017504
860	I0047772	NA	NA	NA	NA	22.7249968576	0.0589140146	0	0.02335897538	0	0.0019835616	0	0	0.00525668732	0	0.017734381665	0.171252889599998	0.747951701657782	0	22.8962497472
861	I0047773	20200212-t-213	20200212	t	213	0	0.1781547671	0	0	0	0.1346083456	0.3385486252	0.7257817074	0	2.426474651	0	21.5764498336	100	21.9866917292834	21.5764498336
862	I0047776	20200217-t-245	20200217	t	245	0	0.185275433	0	0	0	0.1401275472	0.2934153162	0.7190788188	0	4.0787927076	0	21.0620047552	100	37.8613455448465	21.0620047552
863	I0047780	20200225-t-262	20200225	t	262	11.6396277472	0	0	0	0	0.1273316832	0.3992644831	0.7192910171	0	0.0459820063	0	10.7199740032	47.9434925669382	0.838606648056299	22.3596017504
864	I0047782	need_redo-t-206	need_redo	t	206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
865	I0047783	20200225-f-264	20200225	f	264	18.1714564608	0.2615504808	0	0	0	0.1277541584	0.4572351381	0.720010466	0.44588788876	0.0503849162	0	4.1881452896	18.7308581626463	2.35203033039922	22.3596017504
866	I0047785	20200212-f-225	20200212	f	225	0	0.1986385043	0	0	0.0586493985	0.12730556	1.2100911479	0.8821911871	2.06468542796	0.0448463808	0	21.5764498336	100	0.406360540142998	21.5764498336
867	I0047794	20200225-t-266	20200225	t	266	2.1863208704	0.1985784523	0	0	0	0.1410643792	0.6411913594	0.7243110489	0.6914081922	4.2003838765	0	20.17328088	90.222004422056	40.7076998649704	22.3596017504
868	I0047795	need_redo-f-206	need_redo	f	206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
869	I0047796	20200212-t-224	20200212	t	224	11.5294220736	1.2256853408	0	0	0	0.18178144	0.8735325876	0.8233404512	0	0.3931434127	0	10.04702776	46.5647863178781	7.65028329291306	21.5764498336
870	I0047797	20200225-t-267	20200225	t	267	10.548944512	0	0	0	0	0.1273884336	0.2935810782	0.7196657013	0	0.881664625	0	11.8106572384	52.8214114466002	14.5946426784742	22.3596017504
871	I0047798	20200121-f-160	20200121	f	160	0	0.194973831	0	0	0	0	0.9577553389	0	0.11623342796	3.6416980542	0	24.285847248	100	29.3166803320309	24.285847248
872	I0047800	20200121-t-163	20200121	t	163	0	0.1876234662	0	0	0	0.1343786416	0.3443235891	0	0	4.4131830493	0	24.285847248	100	35.5273487196036	24.285847248
873	I0047801	20200203-f-200	20200203	f	200	21.1034460592	0	0	0	0	0.1305137592	0.2968272507	0.7189784734	0	0.04954068345	0	2.4009004384	10.2147083248843	4.03414922841161	23.5043464976
874	I0047803	20200121-f-156	20200121	f	156	0.5034517152	0	0	0	0	0	0.2985484128	0.7192638594	0	0.2532486328	0	23.7823955328	97.9269748752889	2.0818796890775	24.285847248
875	I0047806	20200212-f-201	20200212	f	201	17.894878432	1.6877044106	0	0	0	0.1273289808	0.3108893937	0.7195234686	0	0.0443497462	0	3.6815714016	17.0629154934787	2.35516873602503	21.5764498336
876	I0047808	20200203-f-215	20200203	f	215	14.9589253136	0	0	0	0	0	0.6195658647	0	0	0.0847130553	0	8.545421184	36.3567699483692	1.93812145420105	23.5043464976
877	I0047809	20200217-f-252	20200217	f	252	10.0452549856	1.0674318065	0	0	0	0.1273875328	0.2923921963	0.7189955045	0	0.0449154858	0	11.0167497696	52.3062732994592	0.797088847417077	21.0620047552
878	I0047812	20200217-t-250	20200217	t	250	14.4207018176	1.4496432696	0	0	0	0.128436064	0.2923802246	0.719163514	0.55657944688	1.6829218969	0	6.6413029376	31.5321500246093	49.5421428238855	21.0620047552
879	I0047813	20200212-f-232	20200212	f	232	9.7848751424	1.0582723752	0	0	0	0.1273424928	0.2922365642	0.7201582223	0	0.0521747357	0	11.7915746912	54.6502078986022	0.865072622750318	21.5764498336
880	I0047815	20200217-t-243	20200217	t	243	2.478452112	0.4165296798	0	0	0	0.1282775232	0.294807717	0.7222562697	0.26661495332	1.52970828	0	18.5835526432	88.232591622656	16.0932586641538	21.0620047552
881	I0047819	20200212-t-204	20200212	t	204	16.9407907072	1.3934285924	0	0	0	0.1272938496	0.2932652095	0.7192390032	0	0.0461741182	0	4.6356591264	21.4848094202277	1.94738236726414	21.5764498336
882	I0047821	20200203-f-213	20200203	f	213	0.168350512	0.17410651165	0	0	0	0.1320365616	0.29255473515	0.7251644451	0	0.18394806565	0	23.3359959856	99.2837473187472	1.54110773549283	23.5043464976
883	I0047822	20200225-t-268	20200225	t	268	15.1673389056	0.2461816727	0	0	0	0.1361171856	0.2921702594	0.718970188	0.2559793576	0.091868187	0	7.1922628448	32.1663280280533	2.49725971732202	22.3596017504
884	I0047824	20200217-f-255	20200217	f	255	0	0.1679444258	0	0	0	0.127319072	0.2923461513	0.7189085078	0.25978946692	0.3319905554	0	21.0620047552	100	3.08169844282697	21.0620047552
885	I0047825	20200217-f-243	20200217	f	243	18.2123635904	1.75577035	0	0	0	0.1273659136	0.2921656549	0.7191289915	0.0123431482	0.0635816677	0	2.8496411648	13.5297717283843	4.36220283475633	21.0620047552
886	I0047826	20200203-f-202	20200203	f	202	14.5423296352	0	0	0	0	0.0636644904	0.2969193407	0.71962680595	0	0.04474157155	0	8.9620168624	38.1291896939789	0.976044445782289	23.5043464976
887	I0047827	20200217-f-247	20200217	f	247	14.130732496	1.4117039173	0	0	0	0.1273740208	0.3002668122	0.7216385471	0.02091574656	0.0446837537	0	6.9312722592	32.908891341356	1.26037798162961	21.0620047552
888	I0047831	20200212-t-215	20200212	t	215	19.545765584	1.8417212763	0	0	0	0.128868448	0.3086479231	0.7213711128	0	0.0448698765	0	2.0306842496	9.41157727643271	4.31992881384101	21.5764498336
889	I0047833	NA	NA	NA	NA	22.4921778912	0.0194028012	0	0.01868200734	0.0007900221	0.0018457392	0	0	0.00560799912	0	0.02088693243	0.404071855999998	1.76479493568335	0	22.8962497472
890	I0047835	20200212-t-200	20200212	t	200	13.9169960768	1.0772548124	0	0	0	0	0.293177724	0.7195161038	0	0.0451942093	0	7.6594537568	35.499138254303	1.15358369910724	21.5764498336
891	I0047836	20200212-t-208	20200212	t	208	17.9412840448	1.6638802809	0	0	0	0.1290450048	0.3068042813	0.7199022955	0	0.0473489032	0	3.63516578880001	16.8478402000089	2.54653598397835	21.5764498336
892	I0047839	20200212-f-207	20200212	f	207	17.983580208	1.6631041088	0	0	0	0.1273307824	0.3329633667	0.7196367024	0	0.0517098894	0	3.5928696256	16.6518109017406	2.81381970811775	21.5764498336
893	I0047840	20200203-f-205	20200203	f	205	6.733461984	0	0	0	0	0	0.3216758954	0.3596986732	1.77245571134	0.4757192807	0	16.7708845136	71.3522688891285	5.54573229923016	23.5043464976
894	I0047844	20200212-t-198	20200212	t	198	13.4029995968	1.2404536289	0	0	0	0.1393456528	0.2959358195	0.7193642048	0	0.0451066763	0	8.1734502368	37.8813488772924	1.07894553182124	21.5764498336
895	I0047846	20200203-f-203	20200203	f	203	18.3934820416	0	0	0	0	0.1283140056	0.2948114006	0.7243593804	0.02365036942	0.3994259786	0	5.110864456	21.7443376122874	15.2793915792624	23.5043464976
896	I0047847	NA	NA	NA	NA	22.3596017504	0.3151649064	0	0	0	0.1281360976	0.2924189024	0.7198963116	0	0.0457783769	0	0	0	Inf	22.3596017504
897	I0047849	20200203-f-212	20200203	f	212	0	0.1908978015	0	0	0	0.1989425808	0.46429521795	0	0	0.0884189261	0	23.5043464976	100	0.735463580201018	23.5043464976
898	I0047857	20200225-f-259	20200225	f	259	21.1796059968	0	0	0	0	0.1342633392	0.2942874085	0.7218714589	0	0.0455581623	0	1.1799957536	5.27735586157696	7.54831246266696	22.3596017504
899	I0047860	20200212-t-202	20200212	t	202	12.0508465504	1.2108059565	0	0	0	0.127332584	0.2921748639	0.7190673113	0	0.0446680899	0	9.5256032832	44.148149286201	0.916788184986077	21.5764498336
900	I0047861	20200212-t-230	20200212	t	230	8.3544732032	0.9355275885	0	0	0	0.1273127664	0.5748248591	0.7572063884	0	1.1079010347	0	13.2219766304	61.2796671017214	16.3820670551382	21.5764498336
901	I0047863	20200212-t-214	20200212	t	214	5.9075599008	0.6987905941	0	0	0	0.1273542032	0.7756722282	0.7670858073	0.29314224164	1.689368472	0	15.6688899328	72.6203339921082	21.079012992222	21.5764498336
902	I0047864	20200217-t-254	20200217	t	254	0	0.2019969124	0	0	0	0.1273830288	0.7682350398	0.7678858087	0.11949088544	4.2872585362	0	21.0620047552	100	39.7964271576509	21.0620047552
903	I0047876	20200212-f-198	20200212	f	198	7.3992630816	0.7573382915	0	0	0	0.130327744	0.2952948731	0.7190640892	0	0.0460552576	0	14.177186752	65.7067629815658	0.635116319267627	21.5764498336
904	I0047877	20200217-f-246	20200217	f	246	0	0.1693736634	0	0	0	0.1277676704	0.2921509205	0.7189259992	0	0.0449956476	0	21.0620047552	100	0.417671571939275	21.0620047552
905	I0047879	20200212-t-211	20200212	t	211	0.1392402592	0.1911365082	0	0	0	0.1403599536	0.396042254	0.8488129929	0.14028913444	1.4240347568	0	21.4372095744	99.3546655716124	12.9872276174606	21.5764498336
906	I0047880	20200212-f-208	20200212	f	208	13.1598448512	1.3065828913	0	0	0	0.1293945152	0.310048612	0.7207253119	0	0.0466034906	0	8.4166049824	39.0082939839955	1.08254415184306	21.5764498336
907	I0047885	NA	NA	NA	NA	22.715626736	0.0568707453	0	0.02170058398	0.0007687659	0.0019421248	0	0	0.0065420752	0	0.02105123475	0.180623011199998	0.788875965253159	0	22.8962497472
908	I0047888	20200225-t-264	20200225	t	264	16.1939049984	0	0	0	0	0.1284531792	0.4741354949	0.7273333787	0.390738431	0.4082414731	0	6.165696752	27.5751635508879	12.944911270842	22.3596017504
909	I0047890	NA	NA	NA	NA	21.0620047552	1.6628368774	0	0	0	0.1859512432	0.2921951237	0.7235142696	0	0.0443128902	0	0	0	Inf	21.0620047552
910	I0047892	20200217-t-248	20200217	t	248	20.8490736512	1.9809323214	0	0	0	0.128823408	0.292468631	0.7198912483	0	0.0445427795	0	0.212931103999999	1.01097263282798	40.8980239106584	21.0620047552
911	I0047893	NA	NA	NA	NA	21.321701792	0.0167905392	0	0.02374086184	0.0008219064	0.0026051136	0.0052251866	0	0.0106190634	0	0.018329977575	1.5745479552	6.87688146567563	0	22.8962497472
912	I0047894	20200217-f-254	20200217	f	254	6.5252312544	0.8824100932	0	0	0	0.1629610256	2.1874460015	1.5719917038	0.88152160604	0.0448482236	0	14.5367735008	69.0189451087794	0.603172230073224	21.0620047552
913	I0047901	NA	NA	NA	NA	19.7152853344	0.0146496854	0	0.0374583452	0.0007132636	0.003531136	0.0099945277	0	0.00572254448	0	0.0219754353	3.1809644128	13.8929494913856	0	22.8962497472
914	I0047904	NA	NA	NA	NA	22.4723422752	0.0189419021	0	0.02809680182	0	0.0018907792	0	0	0.00580638696	0	0.022786678005	0.423907472	1.85142753368088	0	22.8962497472
915	I0047913	NA	NA	NA	NA	22.4225406464	0.0181837456	0	0.00103611426	0.0009766043	0.0023582944	0	0	0.00536946136	0	0.019733393225	0.473709100799997	2.06893751610098	0	22.8962497472
916	I0047917	20200225-t-259	20200225	t	259	21.5287092352	0	0	0	0	0.132286984	0.2939282575	0.72202658	0	0.0454042885	0	0.830892515199999	3.71604344511697	10.6835637105447	22.3596017504
917	I0047918	NA	NA	NA	NA	22.5189568736	0.0182002599	0	0.03081869376	0.0012930855	0.00173404	0	0	0.00558320064	0	0.018398436875	0.377292873599998	1.64783699411795	0	22.8962497472
918	I0047920	NA	NA	NA	NA	22.8962497472	0.0553184011	0	0.02955740342	0	0.0018295248	0	0	0.00516753088	0	0.01797741218	0	0	NA	22.8962497472
919	I0047922	20200217-t-246	20200217	t	246	5.8403836416	0.5461609296	0	0	0	0.163256488	0.2921444742	0.7689256264	0	1.3756257829	0	15.2216211136	72.270523582718	17.6686560272536	21.0620047552
920	I0047933	NA	NA	NA	NA	22.6622381216	0.0563152643	0	0.02821699716	0.0009376346	0.0026087168	0	0	0.00525373512	0	0.02040771733	0.234011625599997	1.02205220585793	0	22.8962497472
921	I0047947	NA	NA	NA	NA	22.6871128128	0.0569022726	0	0.01872308676	0	0.001932216	0	0	0.0051899676	0	0.017337317725	0.2091369344	0.913411308441792	0	22.8962497472
922	NEED BC	-t-119		t	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
